Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,year
0 days 00:55:17.559000,HAM,44,0 days 00:01:36.933000,11.0,4.0,,,0 days 00:00:26.809000,0 days 00:00:37.263000,0 days 00:00:32.861000,0 days 00:54:07.435000,0 days 00:54:44.698000,0 days 00:55:17.559000,312.0,283.0,264.0,303.0,True,SOFT,2.0,True,Mercedes,0 days 00:53:40.626000,2019-09-21 13:38:41.730,1,,False,,False,True,2019
0 days 01:07:08.439000,HAM,44,0 days 00:01:37.447000,14.0,5.0,,,0 days 00:00:26.674000,0 days 00:00:37.731000,0 days 00:00:33.042000,0 days 01:05:57.666000,0 days 01:06:35.397000,0 days 01:07:08.439000,314.0,283.0,263.0,304.0,True,SOFT,2.0,True,Mercedes,0 days 01:05:30.992000,2019-09-21 13:50:32.096,1,,False,,False,True,2019
0 days 01:15:50.820000,HAM,44,0 days 00:01:36.408000,17.0,6.0,,,0 days 00:00:26.442000,0 days 00:00:37.132000,0 days 00:00:32.834000,0 days 01:14:40.854000,0 days 01:15:17.986000,0 days 01:15:50.820000,315.0,284.0,264.0,306.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:14.412000,2019-09-21 13:59:15.516,1,,False,,False,True,2019
0 days 01:18:07.751000,HAM,44,0 days 00:02:16.931000,18.0,6.0,,,0 days 00:00:37.150000,0 days 00:00:47.607000,0 days 00:00:52.174000,0 days 01:16:27.970000,0 days 01:17:15.577000,0 days 01:18:07.751000,208.0,169.0,54.0,225.0,False,SOFT,3.0,True,Mercedes,0 days 01:15:50.820000,2019-09-21 14:00:51.924,1,,False,,False,True,2019
0 days 00:21:25.327000,VET,5,0 days 00:01:38.939000,2.0,1.0,,,0 days 00:00:27.067000,0 days 00:00:38.152000,0 days 00:00:33.720000,0 days 00:20:13.455000,0 days 00:20:51.607000,0 days 00:21:25.327000,317.0,288.0,263.0,304.0,True,SOFT,2.0,True,Ferrari,0 days 00:19:46.388000,2019-09-21 13:04:47.492,1,,False,,False,True,2019
0 days 00:25:49.275000,VET,5,0 days 00:01:38.374000,4.0,1.0,,,0 days 00:00:26.798000,0 days 00:00:37.852000,0 days 00:00:33.724000,0 days 00:24:37.699000,0 days 00:25:15.551000,0 days 00:25:49.275000,319.0,288.0,264.0,306.0,True,SOFT,4.0,True,Ferrari,0 days 00:24:10.901000,2019-09-21 13:09:12.005,1,,False,,False,True,2019
0 days 00:45:23.074000,VET,5,0 days 00:01:37.305000,7.0,2.0,,,0 days 00:00:26.503000,0 days 00:00:37.548000,0 days 00:00:33.254000,0 days 00:44:12.272000,0 days 00:44:49.820000,0 days 00:45:23.074000,320.0,290.0,269.0,307.0,True,SOFT,2.0,True,Ferrari,0 days 00:43:45.769000,2019-09-21 13:28:46.873,1,,False,,False,True,2019
0 days 00:55:03.775000,VET,5,0 days 00:01:36.720000,10.0,3.0,,,0 days 00:00:26.392000,0 days 00:00:37.299000,0 days 00:00:33.029000,0 days 00:53:53.447000,0 days 00:54:30.746000,0 days 00:55:03.775000,317.0,287.0,269.0,307.0,True,SOFT,2.0,True,Ferrari,0 days 00:53:27.055000,2019-09-21 13:38:28.159,1,,False,,False,True,2019
0 days 01:06:39.971000,VET,5,0 days 00:01:36.437000,13.0,4.0,,,0 days 00:00:26.334000,0 days 00:00:37.089000,0 days 00:00:33.014000,0 days 01:05:29.868000,0 days 01:06:06.957000,0 days 01:06:39.971000,317.0,287.0,267.0,308.0,True,SOFT,2.0,True,Ferrari,0 days 01:05:03.534000,2019-09-21 13:50:04.638,1,,False,,False,True,2019
0 days 00:21:38.832000,VER,33,0 days 00:01:38.540000,2.0,1.0,,,0 days 00:00:27.073000,0 days 00:00:37.866000,0 days 00:00:33.601000,0 days 00:20:27.365000,0 days 00:21:05.231000,0 days 00:21:38.832000,312.0,283.0,259.0,299.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:20:00.292000,2019-09-21 13:05:01.396,1,,False,,False,True,2019
0 days 00:46:17.134000,VER,33,0 days 00:01:37.089000,5.0,2.0,,,0 days 00:00:26.711000,0 days 00:00:37.179000,0 days 00:00:33.199000,0 days 00:45:06.756000,0 days 00:45:43.935000,0 days 00:46:17.134000,314.0,285.0,263.0,302.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:44:40.045000,2019-09-21 13:29:41.149,1,,False,,False,True,2019
0 days 00:56:18.114000,VER,33,0 days 00:01:37.112000,8.0,3.0,,,0 days 00:00:26.849000,0 days 00:00:37.192000,0 days 00:00:33.071000,0 days 00:55:07.851000,0 days 00:55:45.043000,0 days 00:56:18.114000,313.0,282.0,263.0,300.0,False,SOFT,2.0,True,Red Bull Racing,0 days 00:54:41.002000,2019-09-21 13:39:42.106,1,,False,,False,True,2019
0 days 01:07:17.494000,VER,33,0 days 00:01:36.817000,11.0,4.0,,,0 days 00:00:26.704000,0 days 00:00:37.254000,0 days 00:00:32.859000,0 days 01:06:07.381000,0 days 01:06:44.635000,0 days 01:07:17.494000,314.0,284.0,264.0,299.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:05:40.677000,2019-09-21 13:50:41.781,1,,False,,False,True,2019
0 days 01:15:03.596000,VER,33,0 days 00:01:36.813000,14.0,5.0,,,0 days 00:00:26.664000,0 days 00:00:37.174000,0 days 00:00:32.975000,0 days 01:13:53.447000,0 days 01:14:30.621000,0 days 01:15:03.596000,312.0,284.0,264.0,301.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:13:26.783000,2019-09-21 13:58:27.887,1,,False,,False,True,2019
0 days 00:20:41.940000,BOT,77,0 days 00:01:38.623000,2.0,1.0,,,0 days 00:00:26.922000,0 days 00:00:37.903000,0 days 00:00:33.798000,0 days 00:19:30.239000,0 days 00:20:08.142000,0 days 00:20:41.940000,312.0,283.0,255.0,302.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:19:03.317000,2019-09-21 13:04:04.421,1,,False,,False,True,2019
0 days 00:31:35.916000,BOT,77,0 days 00:01:37.317000,5.0,2.0,,,0 days 00:00:26.640000,0 days 00:00:37.486000,0 days 00:00:33.191000,0 days 00:30:25.239000,0 days 00:31:02.725000,0 days 00:31:35.916000,312.0,280.0,262.0,301.0,True,SOFT,2.0,True,Mercedes,0 days 00:29:58.599000,2019-09-21 13:14:59.703,1,,False,,False,True,2019
0 days 00:44:45.388000,BOT,77,0 days 00:01:37.142000,8.0,3.0,,,0 days 00:00:26.662000,0 days 00:00:37.294000,0 days 00:00:33.186000,0 days 00:43:34.908000,0 days 00:44:12.202000,0 days 00:44:45.388000,311.0,283.0,263.0,302.0,True,SOFT,2.0,True,Mercedes,0 days 00:43:08.246000,2019-09-21 13:28:09.350,1,,False,,False,True,2019
0 days 00:55:12.266000,BOT,77,0 days 00:01:39.534000,11.0,4.0,,,0 days 00:00:26.736000,0 days 00:00:37.365000,0 days 00:00:35.433000,0 days 00:53:59.468000,0 days 00:54:36.833000,0 days 00:55:12.266000,311.0,283.0,225.0,303.0,False,SOFT,2.0,True,Mercedes,0 days 00:53:32.732000,2019-09-21 13:38:33.836,1,,False,,False,True,2019
0 days 01:06:55.492000,BOT,77,0 days 00:01:37.483000,14.0,5.0,,,0 days 00:00:26.821000,0 days 00:00:37.546000,0 days 00:00:33.116000,0 days 01:05:44.830000,0 days 01:06:22.376000,0 days 01:06:55.492000,314.0,284.0,265.0,303.0,True,SOFT,2.0,True,Mercedes,0 days 01:05:18.009000,2019-09-21 13:50:19.113,1,,False,,False,True,2019
0 days 01:15:57.851000,BOT,77,0 days 00:01:37.146000,17.0,6.0,,,0 days 00:00:26.500000,0 days 00:00:37.658000,0 days 00:00:32.988000,0 days 01:14:47.205000,0 days 01:15:24.863000,0 days 01:15:57.851000,314.0,284.0,264.0,306.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:20.705000,2019-09-21 13:59:21.809,1,,False,,False,True,2019
0 days 00:21:43.011000,ALB,23,0 days 00:01:39.106000,2.0,1.0,,,0 days 00:00:27.282000,0 days 00:00:38.234000,0 days 00:00:33.590000,0 days 00:20:31.187000,0 days 00:21:09.421000,0 days 00:21:43.011000,314.0,284.0,261.0,303.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:20:03.905000,2019-09-21 13:05:05.009,1,,False,,False,True,2019
0 days 00:46:22.020000,ALB,23,0 days 00:01:37.865000,6.0,2.0,,,0 days 00:00:26.873000,0 days 00:00:37.634000,0 days 00:00:33.358000,0 days 00:45:11.028000,0 days 00:45:48.662000,0 days 00:46:22.020000,314.0,284.0,257.0,303.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:44:44.155000,2019-09-21 13:29:45.259,1,,False,,False,True,2019
0 days 00:56:26.885000,ALB,23,0 days 00:01:38.250000,9.0,3.0,,,0 days 00:00:26.998000,0 days 00:00:37.753000,0 days 00:00:33.499000,0 days 00:55:15.633000,0 days 00:55:53.386000,0 days 00:56:26.885000,315.0,285.0,261.0,299.0,False,SOFT,2.0,True,Red Bull Racing,0 days 00:54:48.635000,2019-09-21 13:39:49.739,1,,False,,False,True,2019
0 days 01:07:33.522000,ALB,23,0 days 00:01:37.964000,12.0,4.0,,,0 days 00:00:26.928000,0 days 00:00:37.670000,0 days 00:00:33.366000,0 days 01:06:22.486000,0 days 01:07:00.156000,0 days 01:07:33.522000,314.0,286.0,262.0,301.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:05:55.558000,2019-09-21 13:50:56.662,1,,False,,False,True,2019
0 days 01:15:44.457000,ALB,23,0 days 00:01:37.411000,15.0,5.0,,,0 days 00:00:26.801000,0 days 00:00:37.513000,0 days 00:00:33.097000,0 days 01:14:33.847000,0 days 01:15:11.360000,0 days 01:15:44.457000,313.0,283.0,260.0,303.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:07.046000,2019-09-21 13:59:08.150,1,,False,,False,True,2019
0 days 00:21:32.423000,SAI,55,0 days 00:01:38.882000,2.0,1.0,,,0 days 00:00:27.040000,0 days 00:00:38.065000,0 days 00:00:33.777000,0 days 00:20:20.581000,0 days 00:20:58.646000,0 days 00:21:32.423000,315.0,286.0,263.0,306.0,True,SOFT,2.0,True,McLaren,0 days 00:19:53.541000,2019-09-21 13:04:54.645,1,,False,,False,True,2019
